accession_id,is_expressed,82bf32b4-0410-4426-9591-33210d995b98,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,84d88e83-f246-45c8-a27c-5f146cb5a4b4,86723871-7176-4e6c-b9b2-dcf4acf99075,d4a3af62-0505-49f6-9f34-168bec5cb0d0,5ec7ec6c-20c8-48af-964c-54125c9313c2,803da4bd-a731-423b-b689-9c876dec117f,6c67482e-8a8a-4a5c-b8be-d573afb35d54,c5b7ba42-889d-4b7a-a810-298ae179e9c2,85fb34fe-c751-4806-87a9-419e9ed39dfc,8c9b3702-7326-45fc-8457-168dd4921afb,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,f3533714-4d93-4e83-9f58-3c9dda0effba,f041b9ca-ace6-4425-a928-1ffbf2737243,38a63af6-4f43-4eea-aff2-a42b4118482a,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,64efe402-841b-49bc-a370-02a24880dd19,3f0c486c-70c8-4537-a4cc-1ea2e302706d,42a6d971-d671-4860-835f-15d184d416b0,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,bf370830-8f1c-4ca5-a838-aba83f5a964f,268512d6-01f2-4afa-bfbc-55698afe6a1f,4be7af1f-00a3-400a-9584-04756550a692,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,485f5497-8ed6-4c98-a733-710988850a13,3a587350-9c2f-43ea-a607-1eec5356f34b,8790fe0b-8d3a-4f2c-8201-1231da243697,7734be37-d611-4651-83e4-7a9e78daf8a2,cea36b7b-8225-4b98-8371-66ee50eb0641,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,c42db931-0c5e-42bc-9590-2edbe16d7e56,03589e93-5465-4e5b-91aa-be97a386e097,27c8aced-b610-4c85-b7ed-3b111b55ef79,29cea98e-c370-473d-af6d-393e87c1bd31,1c73346e-7c14-4b9e-b43d-4478181e0a4a,c786cbe6-bedd-4ff1-9c19-8026aaabc738,5074a94f-c14e-441f-b006-cd8895a550e5,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,3e75bf39-6c1e-460b-956e-3e999daa919c,f52a43ab-8cf4-4611-a13a-195778748214,80a3007d-3d24-48c8-bdb4-38605dcd408f,15a6e18f-00b4-4369-8588-294605e0e952,5e01bf11-33c4-4d86-a97e-54ef83a86a04,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,ea6c109d-9823-4fa7-987d-78f2ed377312,308d2039-4905-49de-861a-c70f97669068,12c76136-cc83-42c0-886b-4b4ea167a0d7,7c3c4540-a63e-4737-a23d-a9c999c53f39,cd746011-8fd7-473d-84e7-f39ec60b6717,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,3b8748ee-d541-4219-ba20-437311ae376a,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6
MIMAT0014995,0,4.284736,3.953767,3.0499500000000004,8.987235,7.104342,1.417821,6.435566,3.959093,5.547247,6.426043,6.64013,2.931467,7.549714,7.12446,3.707501,5.534284,3.250994,3.074508,0.0,5.117662,5.140024,2.151137,4.431214,2.918559,0.0,1.5806559999999998,5.929456,1.551524,2.060049,0.0,6.047949,5.17666,0.0,5.692089999999999,5.083639,2.921133,7.742514999999999,6.24528,4.226709,3.164283,4.0531440000000005,3.993804,3.163872,6.598148,0.0,3.482046,7.554371,4.998984,4.804107,5.037064,8.369997,6.985402,4.236117999999999,11.061448,6.5296460000000005,8.265715
MIMAT0015003,0,0.756129,0.282412,0.762488,0.0,0.0,0.0,0.0,0.395909,0.0,0.756005,0.22897,0.293147,0.444101,0.50889,0.674091,0.0,0.0,0.0,0.0,0.0,0.790772,0.0,1.107804,1.09446,0.312499,0.316131,0.0,0.0,2.060049,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.287625,0.0,0.385534,0.0,0.944296,0.555443,0.0,0.559674,0.0,0.537339,1.41204,0.0,0.0,0.459206
MIMAT0015005,0,0.504087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537339,0.0,0.0,0.0,0.0
MIMAT0015015,0,0.252043,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.0,0.0,0.674092,0.0,0.0,0.0,0.0,0.0,0.790773,0.0,0.0,0.0,0.0,0.316131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0015020,0,1.51226,0.282412,0.762488,2.479239,0.710434,1.890428,0.858076,0.0,5.5472470000000005,0.378003,0.0,1.172587,0.888202,0.0,1.348183,0.691786,0.541832,0.256209,2.980865,1.395726,0.790773,0.430227,1.84634,1.09446,0.312499,0.632262,0.0,1.861827,2.060049,0.600021,0.863992,1.725553,0.776701,0.0,1.386447,0.584226,1.106074,1.17099,0.704452,1.054761,0.62356,1.843295,0.57525,0.694542,1.542136,0.7461530000000001,0.944296,0.0,0.480411,1.119348,0.0,0.537339,0.0,1.701762,2.720685,1.377619
MIMAT0015027,0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337046,0.0,0.0,0.0,0.496811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0015045,0,1.008173,1.976884,1.906218,2.479238,0.710434,1.890428,0.429038,0.0,1.386812,0.756006,2.2897,1.172587,2.664605,1.52667,0.674092,0.345893,0.0,0.256209,0.993621,1.395726,0.790773,0.0,1.477071,0.36482,0.624999,0.632262,0.494121,0.930914,4.120098,0.0,1.295989,0.431388,1.035601,2.276836,0.462149,0.0,1.106074,2.34198,2.817806,0.0,1.558901,2.15051,0.287625,1.389084,1.927668,0.497435,0.472148,0.555443,0.480411,0.0,1.793571,1.074677,0.70602,2.552642,2.176549,1.377619
MIMAT0015050,0,2.772476,26.264309,1.906218,29.131037,7.814775,0.945214,3.861339,8.710007000000001,6.240652,1.5120109999999998,1.3738199999999998,0.87944,0.0,2.03556,4.718639,0.691786,1.083664,1.281045,0.496811,12.096292,2.372318,3.872047,2.215607,1.8241,6.874987,11.380725,0.741182,3.723657,4.120098,0.0,9.503921,0.862777,0.2589,1.138418,0.462149,2.0447930000000003,1.106074,15.222869,1.056677,0.351587,2.182462,2.457725,0.57525,1.389084,1.927668,0.0,2.832889,8.33164,0.960822,0.559674,3.587142,12.358788,0.0,20.421135,1.6324109999999998,2.296032
MIMAT0015054,0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553037,0.0,0.352226,0.0,0.0,0.0,0.0,0.347271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0015066,0,1.008173,0.282412,0.381244,2.479237,0.710434,0.472607,0.429038,0.395909,0.693406,2.646018,1.6027900000000002,2.052027,0.888202,0.50889,1.011137,0.691786,0.0,0.0,0.496811,3.256694,0.0,0.860454,1.84634,1.09446,0.937498,0.316131,0.494122,0.310305,8.240196000000001,0.0,0.0,0.0,0.776701,0.0,0.0,1.7526810000000002,0.553037,1.56132,0.704452,0.351587,0.935341,1.843295,0.575249,1.041813,1.156601,0.248718,0.944296,0.555443,0.480411,1.119348,1.793571,0.537339,0.70602,4.254403,0.544137,0.0
MIMAT0015077,0,0.504086,0.0,0.381244,0.309905,0.0,0.945214,0.0,0.395909,0.693406,0.0,0.22897,0.0,1.332303,0.50889,0.337046,0.0,0.0,0.256209,0.496811,0.930484,0.0,0.0,0.0,0.0,0.312499,0.316131,0.247061,0.0,0.0,0.0,0.431996,1.294165,0.2589,1.138418,0.0,0.584226,0.0,0.0,0.352226,0.0,0.31178,0.0,0.575249,0.0,0.0,0.7461530000000001,0.0,0.555443,0.0,1.119348,0.0,0.537339,0.0,0.0,0.544137,0.0
MIMAT0015084,0,2.268389,1.976884,3.049951,0.309905,2.4865190000000004,3.308249,3.003264,1.583636,1.386812,3.402025,2.51867,2.052029,1.776404,0.50889,2.696367,3.113036,2.709162,2.818299,2.484055,3.256694,1.581545,2.151136,3.692679,3.28338,2.499993,2.845181,2.223549,3.413352,0.0,0.0,0.863992,2.588329,3.624603,2.276836,4.62149,1.460566,2.765185,2.34198,3.874485,1.406348,2.4942420000000003,2.457726,3.739122,2.083626,1.156601,3.233332,3.305037,3.332656,2.882465,4.477392,3.587142,2.6866950000000003,2.118059,4.254404,3.264822,4.132855
MIMAT0015085,0,1.764303,1.976884,4.574923,3.718856,0.355217,1.890428,0.858076,0.395909,1.386812,1.1340089999999998,1.14485,0.586294,2.220505,1.5266699999999995,3.03341,1.037678,2.167329,0.7686270000000001,0.993621,0.930484,2.372318,0.0,0.738536,0.72964,4.374991,2.52905,1.729425,0.62061,4.806781,0.0,1.295989,0.431388,0.776701,1.138418,0.0,1.168453,0.553037,1.56132,1.056677,0.703174,0.62356,0.307216,0.0,1.041813,3.084269,1.492305,1.416444,5.554424999999999,0.0,0.559674,1.793571,3.224031,2.824079,0.0,0.0,1.377618
MIMAT0015378,1,13.106252,12.990949,5.33741,36.258844,30.548668,10.869961,9.009791,24.150477,28.429637,34.020227,24.728762,30.487251,15.543528,4.58001,2.696364,17.986421,8.669317999999999,14.091494,17.388375,29.310246,9.884661,12.046368,23.26387,11.674235,4.062492000000001,2.845182,5.682395,18.928586,75.535131,10.800386,8.639928,6.470824,8.802609,6.830508,9.242981,54.040994,5.530367999999999,14.051879,8.805641,4.570631,11.224092,10.138118,10.35449,12.154483,7.325140999999999,11.938443,7.554371,2.221771,22.579297,16.23054,17.337851,8.597417,3.530099,45.096673,44.619244,5.969683
MIMAT0016847,1,7.561300000000001,9.037182,9.149846,10.536758,10.301295,11.815175,3.432301,14.648649,11.787899,10.206068,13.738201,3.810906,7.105613,47.835666,38.760239,15.565172,11.378481,9.479732,11.923458,18.144438,20.955482,16.348641999999998,12.555104,11.309415,25.624952,19.916269,16.306004,5.27518,3.433415,21.600772,14.25588,18.981086,6.990307,11.38418,9.242981,6.134382,16.591104,11.709899,39.449274,8.086502,7.482729,31.336002,10.642114,9.376316,12.337077,15.669206,47.214821,30.549345,11.529853,9.514455,13.152852,44.599102,8.472235999999999,16.166733,6.529646,14.694605
MIMAT0016888,0,4.032693,1.6944719999999998,4.9561660000000005,1.5495230000000002,1.420868,1.890428,2.574226,4.355004,6.240653,0.0,0.68691,1.465734,3.552807,0.0,1.011137,0.0,0.541832,0.0,0.496811,4.65242,1.186158,0.0,1.477072,1.8241,4.68749,1.580656,0.247061,0.0,10.986928,0.0,2.1599820000000003,1.725553,2.589002,5.692089999999999,1.386447,2.9211340000000003,0.0,0.39033,3.1700310000000003,0.0,3.117803,0.0,0.575249,0.0,0.0,1.492306,3.777185,4.443541,0.960821,1.119348,0.0,5.910725,2.118059,0.850881,0.544137,8.265715
MIMAT0016895,1,47.1321,31.630136,43.843013,23.862659,40.849963,38.281166,51.484513,41.966402,27.042826,62.748421,28.163312,34.884449,46.186484,45.291214,33.36751099999999,49.116764,30.884449,25.620897,26.330968,36.288876,49.818693,71.417754,44.312133,56.91189399999999,61.874883,89.149018,44.470919,59.578501,24.720588,174.006229,55.295541,67.727969,29.773533,51.228809000000005,50.836398,36.806299,38.159538000000005,28.884419,39.801502,31.994419,46.767055,23.041178,88.588404,29.865301,21.204353,31.089694,61.851415,50.545279,53.805982,40.856189,26.305706,62.331276,74.132072,43.394911,31.015816,30.766829
MIMAT0016925,0,2.268389,1.694472,0.381244,4.338666,0.710434,4.253463,1.716151,1.187728,0.693406,4.158029,1.83176,0.87944,3.108706,5.0889,3.370456,1.383571,2.167329,2.049672,1.987243,1.395726,2.372318,1.290682,1.84634,3.648198,2.187496,5.690363,1.235303,2.172133,2.060049,0.600021,1.727985,0.431388,1.553402,1.138418,1.848596,0.0,3.3182210000000003,1.17099,2.113355,2.461109,1.870682,0.921648,1.150499,2.7781680000000004,1.156601,0.994871,1.888592,7.220754,0.0,1.119348,2.989285,7.522741,2.824079,0.850881,0.544137,3.214445
MIMAT0017352,0,1.260216,0.282412,0.0,1.859428,0.710434,0.945214,0.429038,0.395909,0.0,1.134008,0.45794,0.293147,1.7764030000000002,0.50889,0.0,0.0,0.0,0.0,1.490432,1.860968,0.395386,0.0,0.738536,0.72964,0.624999,1.264525,0.247061,0.620609,0.0,0.0,0.0,0.0,0.517801,0.0,0.0,0.292113,0.0,0.0,0.0,0.351587,0.0,0.0,0.0,0.0,0.0,0.248718,1.416444,1.666328,0.0,0.0,0.597857,1.612016,0.0,2.552642,0.0,0.0
MIMAT0017950,0,2.016346,1.41206,1.524976,2.789143,2.131302,2.835642,2.574227,1.583637,0.693406,2.646018,0.45794,1.172587,0.444101,4.07112,2.022275,1.729465,1.083665,1.2810450000000002,0.496811,0.930484,2.372318,1.720909,1.107804,4.01302,4.062492000000001,7.903281,1.729425,2.792742,1.373366,11.400407,0.431996,3.451106,1.553401,1.138418,3.697192,1.168452,1.659111,0.78066,0.0,1.7579349999999998,1.558901,1.843295,5.177247,0.347271,3.469805,1.741024,6.137927,1.666328,1.441233,0.0,1.195714,7.522740000000001,4.942138,0.0,2.720685,4.132857
MIMAT0017982,0,1.512259,9.037182,1.143731,10.536758,0.710434,3.308249,2.145189,4.355003,4.160436,3.780026,6.8691,2.638321,6.661513,6.10668,3.707502,1.729464,4.876492,0.256209,2.980864,5.582904,5.930796,3.011591,1.846339,1.09446,5.312488,3.477444,2.717667,0.310305,0.0,0.0,3.023974,0.862777,1.812301,1.138418,1.386447,3.797474,2.212148,12.490559,5.987837,0.351587,1.558901,3.072157,2.588622,8.681774,2.313202,2.984612,1.888592,12.219740000000002,4.323695,0.559674,8.967853999999999,8.060079,1.41204,1.701762,1.6324109999999998,3.214445
MIMAT0017984,0,0.252043,0.0,0.381244,0.619809,0.0,0.0,0.429038,0.0,0.693406,0.0,0.0,0.293147,0.444101,0.0,0.337046,0.0,0.541832,0.0,0.0,0.0,0.790772,0.0,0.369268,0.0,0.0,0.0,0.247061,0.310305,0.0,0.0,0.431996,0.0,0.7767000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31178,1.228864,0.0,1.041813,0.0,0.0,0.0,0.555443,0.0,0.0,1.195714,0.537339,0.0,0.0,0.0,0.459206
MIMAT0017985,1,40.074884,136.12254900000002,17.91845,142.866043,68.91211100000001,46.788092,29.174560000000003,62.949601,50.618626,102.816689,108.531788,31.659837,131.00974,67.173486,33.030467,56.034617,42.804763,9.223523,23.350105,115.380017,75.123429,32.267056000000004,99.702297,48.885858,45.624912,29.716337,40.023825,37.546868,122.91626,4.200149,97.631189,28.471627,50.226654,38.706211,60.079378,31.256141000000003,68.576562,173.696837,61.639492,7.03174,48.949518000000005,291.547698,41.417957,168.079136,94.455757,37.805072,64.684303,72.762984,88.875953,20.707932,145.279235,78.988774,42.361186,15.315853,83.797118,67.962546
MIMAT0017987,0,0.252043,0.282412,0.0,0.309905,0.0,0.472607,1.287114,0.395909,0.0,0.378003,0.22897,0.0,0.0,0.0,0.0,1.037679,0.0,0.512418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310305,2.060049,0.0,0.0,1.294165,1.0356,0.0,0.462149,0.0,0.0,0.0,0.0,0.351587,0.31178,1.228864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.701762,1.088274,0.0
MIMAT0017990,0,4.284737,12.143713,4.9561660000000005,7.437711,2.486519,4.253463,8.151715,5.542732,4.160435,1.890014,5.03734,3.810907,9.326117,3.05334,15.504096000000002,3.113034,2.167329,3.330717,1.490432,3.256694,3.953863,3.441819,5.908285,3.283378,2.812495,15.806564000000002,15.0707,12.101882,14.420343,7.200256,4.319964,2.156941,4.142404,6.830508,6.932235,1.4605670000000002,2.212148,8.97759,6.692289000000001,1.054761,3.741364,3.072157,5.177244,5.903606,5.783005999999999,1.741023,15.108743,2.221771,4.804106,2.798369,2.391428,10.746773,11.296316,0.0,3.80896,6.888096
MIMAT0017991,0,2.016347,1.41206,0.381244,0.619809,0.0,0.472607,0.858075,0.791818,0.693406,0.378003,0.68691,0.87944,0.888202,2.54445,1.685228,0.691785,0.0,0.0,1.490432,1.395726,1.186159,0.430227,1.107803,0.72964,1.249998,0.632262,0.741182,0.930914,1.373366,0.600021,0.0,0.0,2.071202,2.276836,1.386447,0.584226,0.0,0.0,2.113355,0.351587,1.247121,0.921648,0.287625,0.347271,0.385534,0.497435,1.888593,2.22177,0.0,0.0,2.391428,2.686694,0.70602,0.0,0.0,2.7552380000000003
MIMAT0017992,0,1.260216,0.0,1.524975,1.5495230000000002,0.355217,0.945214,0.429038,0.791818,2.080218,0.0,0.22897,0.8794409999999999,2.220504,2.54445,1.011137,0.345893,0.541832,0.768627,0.496811,0.465242,1.581545,1.2906810000000002,0.0,3.283379,1.249997,2.212918,0.741182,0.62061,0.0,0.600021,0.431996,0.0,0.776701,1.138418,1.386447,1.460566,1.106074,0.0,0.352226,1.054761,0.935341,0.0,0.57525,1.389084,0.0,0.497435,1.416444,0.555443,0.480411,1.679022,0.597857,1.612016,0.70602,3.403523,2.176548,0.459206
MIMAT0017993,0,0.504086,0.282412,0.381244,0.619809,0.355217,0.0,0.429038,0.395909,0.0,0.0,0.22897,0.586294,1.776404,1.01778,0.337046,0.691785,0.0,0.7686270000000001,1.490432,0.0,0.395386,0.430227,0.0,2.18892,0.0,0.0,0.988243,0.0,0.0,1.8000630000000002,1.727985,0.431388,0.2589,0.0,0.462149,0.0,1.65911,0.39033,1.056677,1.054761,0.31178,0.307216,0.8628750000000001,0.347271,0.385534,1.492306,0.944296,0.0,0.0,0.559674,0.0,0.0,0.0,0.0,0.544137,0.459206
MIMAT0017994,0,0.504086,0.0,0.381244,0.309905,1.776085,0.472607,0.0,3.959093,0.0,3.02402,0.0,0.293147,1.332303,10.686691,2.359319,2.075356,0.0,1.793463,0.496811,3.721936,1.186159,0.0,1.846339,0.0,0.937498,1.5806559999999998,0.247061,0.310305,0.0,1.200042,1.295989,3.019718,0.0,0.0,0.0,0.292113,1.659111,0.39033,0.0,0.703174,0.31178,0.921647,0.862874,0.347271,1.542134,0.497436,0.472148,4.44354,2.402053,0.559674,0.0,10.746772,2.118059,9.359687,4.897234,1.377619
MIMAT0018001,0,0.252043,0.0,0.381244,0.309905,0.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850881,0.0,0.0
MIMAT0018004,0,0.75613,0.282412,0.381244,0.0,0.355217,0.0,0.429038,0.0,1.386812,0.0,0.22897,0.293147,0.444101,0.0,0.0,0.0,0.0,0.768627,0.496811,0.465242,0.395386,0.0,0.0,0.72964,0.0,0.0,0.0,0.0,0.0,0.0,0.431996,0.431388,0.5178,0.0,0.462149,0.0,1.106074,1.17099,0.0,0.351587,0.0,0.614431,0.0,0.694542,0.385534,0.746154,0.0,0.555443,0.0,1.679022,0.0,1.612016,0.0,0.0,0.544137,0.459206
MIMAT0018071,0,0.75613,0.282412,0.762488,0.309905,1.420868,0.0,0.429038,0.0,0.0,1.512012,0.0,0.293147,0.0,1.01778,0.0,0.691786,0.0,0.0,0.496811,0.0,1.186158,0.0,0.369268,0.0,0.312499,0.948393,0.0,0.310305,1.373366,0.0,0.431996,0.0,0.2589,0.0,0.462149,0.584226,0.0,0.39033,0.0,0.703174,0.31178,0.614432,1.150499,0.694542,0.771068,0.0,0.472148,0.555443,0.960821,0.0,1.195714,0.0,1.41204,0.0,0.544137,0.459206
MIMAT0018073,0,6.301083,5.083415,2.287462,6.507997,3.196953,6.143891,5.148451,2.375456,3.467029,12.474084,7.09807,3.224614,8.882018,5.59779,8.42614,8.647318,5.960155,1.024836,2.484054,6.048146,19.76932,3.441818,9.600962,4.742659,7.812483000000001,4.741968,4.941214,4.344266,6.86683,3.600128,4.319963,4.313882,2.330102,9.107344,7.394384,3.213248,3.871258,13.271219,7.044515,1.7579349999999998,2.182461,13.824708,7.190619,13.543567,10.023877,3.482046,11.803704,12.775181,4.323695,1.679022,16.739994,7.522741,8.472237,5.105285,7.0737820000000005,7.806508
MIMAT0018089,0,0.75613,0.0,0.0,0.0,0.0,0.472607,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.345893,0.0,0.256209,0.0,0.0,0.395386,0.0,0.0,0.0,0.624998,0.0,0.0,0.310305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39033,0.352226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018101,0,3.02452,2.541707,4.574923,2.479237,2.131302,4.253463,2.145189,2.375457,0.693406,1.890014,0.45794,2.345173,2.664605,1.52667,5.055683999999999,0.691785,2.709162,0.256209,1.987243,2.32621,3.953864,2.581364,0.738536,2.55374,6.874987,5.690363,1.976485,2.792742,15.793709,1.800064,0.863992,1.294165,0.517801,1.138418,1.386447,11.392426,1.106074,0.78066,2.817806,2.461109,1.247122,0.614432,0.862874,1.041813,1.542135,2.984611,5.19363,3.332655,0.960821,1.119348,0.0,5.373386,2.824079,1.701762,1.6324109999999998,3.673651
MIMAT0018107,0,0.252043,0.0,0.381244,0.61981,0.0,0.0,0.429038,0.0,0.0,0.0,0.0,0.0,0.0,2.03556,0.337046,0.691785,0.0,0.256209,0.0,0.0,0.0,0.0,0.369268,0.0,0.937498,0.0,0.0,0.310305,0.0,1.800064,0.0,0.0,0.0,0.0,0.0,0.292113,0.0,0.78066,0.0,0.0,0.0,0.0,0.287625,0.347271,0.0,0.0,0.944296,0.555443,0.0,0.0,0.0,0.537339,0.70602,0.0,0.0,0.0
MIMAT0018108,0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018110,0,0.252043,0.564824,0.381244,0.0,0.710434,0.0,0.0,0.791818,0.693406,0.0,0.0,0.0,0.0,3.56223,1.348183,0.345893,0.541832,0.0,0.0,0.0,0.395386,0.0,0.0,0.36482,0.937498,1.896788,0.0,0.310305,2.746732,0.600021,0.863993,0.431388,0.5178,0.0,1.386447,0.584226,0.553037,0.0,0.0,0.351587,1.247121,0.614432,0.0,0.347271,0.0,0.746153,0.472148,0.0,0.480411,0.0,0.0,0.537339,0.70602,2.552642,0.544137,0.459206
MIMAT0018116,0,0.504086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01778,0.337046,0.0,0.0,0.256209,0.0,0.0,0.395386,0.0,0.0,0.0,0.0,0.0,0.247061,0.0,0.0,0.600021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918412
MIMAT0018119,0,0.252043,0.564824,0.381244,0.309905,0.0,0.945214,0.0,0.0,0.0,0.0,0.22897,0.0,2.220505,0.50889,0.0,0.0,0.0,0.512418,0.496811,0.0,0.790772,0.430227,0.0,0.36482,0.312499,0.632262,0.494122,0.620609,0.686683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352226,0.0,0.0,0.307216,0.0,0.0,0.0,0.0,1.416444,0.555443,0.0,0.0,0.0,0.537339,0.0,0.0,0.544137,0.0
MIMAT0018183,0,0.252043,0.282412,0.0,0.0,0.355217,0.945214,0.0,0.791818,0.0,0.0,0.45794,0.293147,0.0,0.50889,0.674092,0.0,0.541832,0.7686270000000001,0.0,0.930484,0.790773,0.430227,0.738536,0.0,0.0,0.0,0.247061,0.310305,0.0,0.0,0.0,0.431388,0.2589,0.0,0.924298,0.292113,1.106074,0.0,0.352226,0.351587,0.62356,0.0,0.287625,0.0,0.0,0.248718,0.472148,1.110885,0.0,0.0,0.0,0.0,0.0,0.850881,0.0,0.459206
MIMAT0018185,0,0.504087,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465242,0.0,0.0,0.369268,0.0,0.0,0.0,0.0,0.0,0.0,1.200042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351587,0.0,0.0,0.0,0.0,0.0,0.248718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018186,0,0.252043,0.564824,0.381244,1.239619,0.710434,0.0,0.0,0.0,0.0,0.0,1.37382,0.293147,0.444101,0.0,1.348182,0.691786,1.6254970000000002,0.0,0.496811,0.930484,0.395386,0.860454,0.738536,0.72964,0.624998,1.264525,0.741182,0.620609,1.373366,1.200043,0.431996,0.0,0.2589,0.0,0.924298,0.0,0.0,0.78066,0.352226,0.703174,0.935341,0.614432,0.287625,0.694542,1.156601,0.497435,0.0,0.555443,0.480411,0.559674,0.597857,0.0,0.70602,0.0,0.0,0.459206
MIMAT0018187,0,2.0163450000000003,1.976884,1.906219,1.85943,3.55217,1.890428,3.003266,2.771364,3.46703,1.890014,2.06073,5.276642,1.776404,1.5266699999999995,0.337046,4.150714,2.167329,3.074508,0.993622,2.791452,1.581544,1.720908,3.69268,2.18892,0.937497,1.264524,1.729427,1.551525,5.493464,2.400084,2.159981,2.588328,2.330101,1.138418,3.235043,4.381699,4.977333,2.73231,1.056678,1.7579349999999998,2.18246,1.843296,1.72575,1.389084,6.16854,1.243588,1.888592,3.3326580000000003,1.441233,2.238696,1.793571,1.074678,0.70602,5.105284,2.720685,2.296031
