accession_id,is_expressed,f3a7612e-35c3-43be-8f96-795874f8225c,3abbb570-87ad-44c5-b66d-141f63b0ca8b,dc300e50-f729-4d0e-8a33-606e95d91c95,a00a04b4-8de5-4f18-9dc2-531e21aa5167,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,557f6cb1-95e3-4c8c-b253-538a415b0d07,ed76d786-d744-4067-b288-5fe2dc06a310,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,37fb952c-2a89-4903-98b9-6f6d36743218,a576843f-a9f7-47cf-a52f-7f01066fa160,0f40e7fd-789f-49f7-a797-76bbe3c84f47,ddde9a13-c70c-464c-8066-65a88ab92dc7,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aef6b437-1da5-4f69-970b-977cdc9cd5c5,8ecef704-ed0f-4700-a34e-46a174033332,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,be8e6554-07ae-4ec2-8be0-8598556467c9,d7438c8a-6e39-4139-92e7-2aa05bae5d40,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,e83d4619-5e2b-4da7-8c05-93611ea76c85,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,f424bcaa-7212-4abc-8110-cff56b85c85a,e896f815-d8df-42cc-bdf6-04deb50f6c1a,85236a1e-2adb-459b-b868-b9486d9a285e,a4fc56a4-2493-451a-9b30-5aa38258bcce,6dc4e6bf-a8f6-4280-af19-5ed501969f01,7e975ee3-173d-4315-aacf-c201122d9868,52fed7ff-b663-4fc1-a294-57776659175a,d68e848a-5464-4471-88bd-3faf7e088d91,81ec1c9c-36c0-48e8-929a-8273d1d3febe,0f7a5400-3b1d-42d3-b47a-2979084bf616,8334ded1-3815-4766-8861-6fa8313fab6b,0895e2a3-5571-4ee2-b715-a424d0c9fec4,585f73db-7dc1-49d8-a601-f8d33b318a95,02fc7dd7-7e17-4930-8424-52173c33b29b,41cd380c-ab97-451e-80b7-3d9653a1e909,54fb48bb-ab47-4870-beb0-5713d15d8b58,415d3af2-fc41-43d5-b185-6a09946b9e84,265fa10b-9393-4c95-99a0-df47069deaac,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,8f6d8863-21b1-4469-b233-21bb7c9b954c,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,86e3408b-76a3-4834-b85e-4d2a07677304,f4987886-cc3e-4423-84ae-84911abcd473,86b5eaae-717c-4806-be60-7ffcab935908,e351b00e-5462-4be5-a57c-162a9b7b996e,3be37b85-90eb-4f47-909a-8be730172d92,3d4b6861-2763-451d-ae0a-6a5adfc591ec,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,eaf6af76-2b28-4128-9371-a3d928d72370,d0982681-8799-412d-a868-81078e4a6560,a44df6fa-36a7-4500-90fd-d62baf48ef52,646eb67c-2e86-4f89-867f-78c31eff5fe0,91b36078-362b-4909-ac90-1b2d1ea4a545,aafbf8fb-290d-408e-b104-241b7d492895,ff79f645-81f1-4a3b-ae72-adc169f30143
MIMAT0006789,0,24.227897,3.34398,2.320734,8.608873,2.461654,3.0576,3.643061,3.879096,0.699913,5.404915999999999,10.175805,3.351476,4.093495,4.694532,0.825856,5.144075,1.058926,2.588939,23.873551,4.362779,6.287076000000001,3.857568,1.145271,1.749087,3.339288,,5.580198,7.82175,3.740648,1.328618,3.072456,5.072235,15.178883,2.53138,2.951593,2.113944,4.86451,4.481163,3.850558,2.971266,3.063544,5.487288,6.561292,3.063186,2.247054,3.324818,8.595252,1.610207,1.968227,1.758506,1.884362,1.364097,22.242131,2.33095,15.316184,1.085802
MIMAT0006790,1,24.227896,23.407861,34.811011,28.696244,60.310513,18.727801,14.572246,23.274578,20.297477,28.777521,19.503625,38.206826,16.373981,24.411564,83.41144700000001,25.720379,13.766039,101.831589,26.62819,28.669689,58.784162,23.145409,145.735658,9.619976,22.540197,2.994933,17.980638000000003,106.897264,66.084787,53.144706,6.528969,57.062644,24.434301,6.328449,33.943329,23.253389,11.350523,33.608726,43.800096,22.284497,33.188393999999995,3.841101,23.120742,92.508241,36.915874,42.890159,19.876519,44.683239,58.062694,25.498338,35.174773,34.102433999999995,23.131817,2.996935,19.013194,19.00154
MIMAT0007399,0,3.230386,,,,,0.3822,,,,,,,,,,,0.529463,,,,,,0.286318,,,,,,,,,,0.370217,,,,,,,,,0.548729,,,,,0.537203,,,,,,0.889685,,,
MIMAT0007882,0,1.615193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510591,0.548729,,,,,,,,,,,,,,
MIMAT0009196,0,8.075966,1.11466,0.663067,7.652332,,2.2932,2.185837,1.193568,1.399826,0.584315,9.32782,0.670295,4.912195,3.755625,2.477568,2.572037,1.058926,2.588939,0.612142,0.623254,5.658369,2.571712,0.286318,7.870889,5.426344,5.989865999999999,1.240044,0.869084,3.117207,3.321544,1.536228,6.340294,0.370217,3.79707,0.737898,1.409296,0.720668,16.430933,2.406599,0.990422,4.595316,4.938559,2.187097,3.063186,4.815114,1.66241,4.297625,0.402552,5.904681,3.517012,1.2562410000000002,3.4102429999999995,,6.326863,0.528144,1.628703
MIMAT0009199,0,1.615193,8.35995,1.989199,6.695789,2.461654,1.1465999999999998,2.185836,0.596784,8.398956,3.65197,2.543951,1.34059,,,10.736127,0.643009,2.647315,1.72596,1.224284,4.986033,1.886124,1.285856,2.004224,,8.348221,0.748733,,1.303625,1.246882,1.328618,2.688399,2.536117,2.2213000000000003,1.898535,,2.113944,1.621503,4.481165,,0.990422,1.531772,2.194916,2.499539,0.612637,0.321008,1.994891,0.537203,3.622966,0.984113,1.758506,2.5124820000000003,0.682049,2.669056,1.331972,1.056288,1.6287029999999998
MIMAT0009451,0,1.615193,1.67199,2.983801,1.913082,3.69248,9.9372,4.371675,6.564624,5.599304,12.12454,2.543952,0.670295,4.912194,0.938906,9.910271,2.572037,6.353556,6.040858999999999,3.672853,1.869762,13.831567,5.143424,12.311657,8.745433,9.183043,5.989866,5.580197999999999,13.905335,13.092269,10.628941,9.601425,3.804177,11.846933,3.79707,8.85478,4.932537,7.567015,2.240582,8.182436000000001,14.856331,11.232994,6.036017,16.247008,6.73901,9.309221,6.98212,6.446437,15.699517,5.90468,8.79253,17.587386,4.774341,6.227797,1.664964,20.069484,3.800307
MIMAT0010133,0,1.615193,3.90131,0.663066,4.782707,,0.3822,,0.298392,,1.899025,,2.010885,2.456097,6.572345,3.303424,1.929028,2.647315,0.86298,7.65178,5.609287,2.514831,1.285856,0.286318,1.749086,7.095986999999999,2.2462,0.620022,1.738167,0.623441,3.985853000000001,13.826052,7.608352,0.740434,1.26569,0.737898,2.113944,0.360334,7.468607,6.257156,,0.510591,0.548729,1.249769,0.612637,0.321008,0.664964,2.148812,0.402552,0.984113,,0.62812,1.364098,0.889685,0.665986,1.056288,13.029627
MIMAT0010195,0,11.306352,11.70393,8.288336,9.565414,7.384961,7.2618,6.557511,0.895176,6.99913,7.742178,5.087902,2.681181,3.2747960000000003,13.144688,20.646398,0.643009,4.765167,4.314899,10.71249,3.11627,7.544490999999999,14.144417,8.589528999999999,,2.921877,0.748733,4.340154,17.816211,9.351621,3.3215450000000004,2.304342,10.14447,5.923467,3.164225,2.951594,2.818592,4.864509,5.228024,8.182436000000001,5.942533,10.722404,6.036017,6.248848,14.703295999999998,4.8151150000000005,9.309493,2.148812,3.622965,10.825247,6.154770999999999,5.339028000000001,12.958924,5.338111,,2.640721,2.714505
MIMAT0010214,0,4.845579,1.67199,0.9946,3.826165,1.230827,1.911,1.457225,0.895176,4.899391,1.16863,2.543951,0.670295,0.818699,1.877813,6.606847,1.286019,1.588389,1.725959,0.306071,1.869762,1.886123,1.928784,1.717906,0.874543,1.252233,1.497467,,2.607251,1.246882,1.328618,4.9927410000000005,,0.370217,0.632845,1.475797,1.409296,3.783508,2.987442,1.44396,0.990422,1.021182,1.646187,3.436867,,1.926045,3.657301,2.686016,1.207655,1.968226,2.637759,2.512483,4.774341,3.558741,2.663943,2.112577,1.085802
MIMAT0011159,0,1.615193,1.11466,1.657667,6.695790000000001,,1.5288,23.315594,0.596784,0.699913,8.910806,10.175804,,0.818699,,,4.5010650000000005,12.177649,3.451919,18.976411,2.493016,4.715308,1.285856,2.863176,6.996346,,0.748733,19.840704,4.779958,0.623441,9.964633,,20.288939,2.591517,5.695604,0.737898,1.409296,0.180167,2.987443,6.738476,2.476055,,0.548729,,,0.321008,6.317156,0.537203,1.207655,1.968226,0.879253,,4.774342,10.676223,0.332993,7.39402,0.542901
MIMAT0011160,0,1.615193,0.55733,,,,,,0.298392,,,0.847984,,,0.938906,0.825856,,,1.725959,0.306071,0.623254,0.628708,,,,,,,0.434542,0.623441,,,,,,,,0.180167,,0.962639,,1.531772,0.548729,0.312442,,,0.332482,1.074406,0.402552,,,0.31406,1.364097,0.889685,,,
MIMAT0011777,0,1.615193,,0.331533,,,,2.9144490000000003,0.298392,,0.438237,,,1.637398,,,0.643009,0.529463,,0.612142,,1.257416,0.642928,0.286318,0.874543,0.417411,,,0.434542,,,,,1.851084,,,0.704648,,,,0.495211,,,,2.450549,0.321008,0.664964,,,0.984113,,0.62812,,,0.665986,0.528144,
MIMAT0014990,0,3.230386,15.04791,4.309933,19.130829,16.000749,6.8796,47.359801,6.2662320000000005,16.097999,6.865703,21.199592,5.36236,36.841459,6.572344,25.601533,58.513863,8.471408,6.040858,4.591067,24.30691,44.009533,15.430272,9.162164,3.498173,13.774563999999998,6.7386,33.481188,3.910876,9.35162,9.300324,15.36228,6.340293,26.6556,36.07216,5.903187,2.113944,7.927347999999999,22.405817,29.360505,12.380276,5.105907,3.841102,6.873734,11.64011,4.1731,17.289056,26.322955,6.84338,12.793474,14.947301,8.479632,4.092292,8.007166999999999,10.988762,5.809588,11.943824
MIMAT0014992,0,1.615193,,,,,,,,0.699913,,,0.670295,,,,0.643009,,,0.306071,0.623254,0.314354,,,,,,,0.434542,0.623441,0.664309,,,,,,,,,0.48132,,,0.548729,0.312442,,,1.66241,,,,0.879253,,0.682049,,,,
MIMAT0014995,0,3.230386,20.063881,5.636068,7.652332,1.230827,6.8796,26.230043,2.685528,9.098869,5.404916,0.847984,6.702952,5.730893,1.877813,23.123965,,7.412482,3.451919,7.345707,2.493016,9.744968,3.21464,,0.874543,6.261166,,4.960176,6.5181260000000005,,3.3215440000000003,6.144912,12.680587,8.885200999999999,2.53138,,7.751129,,2.987443,8.663753999999999,6.9329540000000005,7.658859999999999,1.646187,12.185255,1.225275,3.210076,14.961684,,,3.936453,,4.710906,2.728194,16.90402,0.332993,1.584433,2.714505
MIMAT0015003,0,1.615193,0.55733,0.331533,,1.230827,0.7644,,0.298392,1.399826,0.7303949999999999,0.847984,0.670295,,1.877812,,1.929027,1.588389,1.72596,,1.246508,2.200477,1.285856,0.286318,,,1.497466,0.620022,0.434542,0.623441,0.664309,0.384057,,0.740434,1.26569,,,0.360334,2.240582,2.406598,0.990422,1.021182,1.097458,0.312442,0.612637,,0.997446,1.074406,,0.984113,0.879253,1.2562410000000002,1.364097,0.889685,0.332993,,1.085802
MIMAT0015020,0,4.845579000000001,0.55733,0.331533,1.913082,1.230827,2.2932,0.728612,0.298392,0.699913,1.460789,3.391935,6.032655999999999,1.637398,4.694532,0.825856,0.643009,2.647315,0.86298,1.224284,1.869762,1.886123,0.642928,0.572636,2.62363,0.834822,0.748733,4.340154,2.60725,2.493765,1.328618,8.449254,8.87641,,4.429915,1.475796,3.5232400000000004,0.540501,0.746861,7.701115,0.990422,1.021181,,0.937327,0.612637,2.889069,1.66241,3.760421,0.402552,2.95234,2.637759,0.31406,,0.889685,0.332993,2.640722,1.6287029999999998
MIMAT0015023,0,1.615193,,,0.956541,,,,,0.699913,,,,,,,,,,,,0.314354,,0.286318,,0.417411,,,,,,,,,1.26569,,,,,,,,,,,,,,,,,,,,0.332993,,
MIMAT0015045,0,8.075966,16.162571,1.326134,2.869624,12.308268,1.1466,5.100287,1.790352,,0.876473,11.023788,11.395018,2.456097,3.755625,4.1292800000000005,5.787085,4.235704,3.451919,1.836427,1.869762,10.059322,4.500496,2.576859,9.619976,4.591521,1.497467,2.480088,2.607251,3.740648,1.328618,2.304342,10.14447,5.923467,14.555433,2.951594,1.409296,1.081002,2.987443,6.738476,3.961688,2.552953,3.841101,0.624884,0.612637,4.173099000000001,4.654745999999999,10.20686,,1.968227,6.154771,0.942181,2.046146,7.117482,4.328907,2.640721,2.171605
MIMAT0015050,0,14.536739,12.261261,5.967601999999999,7.652330999999999,11.077441,1.911,103.462947,2.387136,36.395476,4.966679,1.695967,8.713837,14.736583,46.006408,23.123965,2.572038,10.58926,12.944694,7.95785,6.8557950000000005,1.257415,5.143424,3.722128,2.62363,12.104921,1.497467,4.340154,12.167168,5.610972,9.300324,8.833310999999998,8.876411000000001,4.812817,4.429915,14.020071,4.227888,16.215033000000002,2.240582,3.850558,8.418588,5.105907,1.097458,6.561292,5.513736,4.173099,5.652191,7.520844,4.428069,2.95234,5.275518,496.529632,34.102435,7.117482,0.665986,5.281442999999999,3.257407
MIMAT0015066,0,11.306351,2.22932,0.994599,0.956541,9.846615,9.9372,13.843634,1.193568,2.799652,2.6294180000000003,1.695967,3.351476,2.456097,10.327969,2.477568,48.225709,0.529463,6.040858,1.530355,13.71159,10.688031,14.144417,3.1494950000000004,0.874543,5.008932,1.497467,4.340154,18.250752,23.06733,18.600647,7.297083,,1.480867,8.859829,0.737898,0.704648,0.540501,2.240582,5.775838,16.837175,0.510591,38.411015,1.249769,,5.778136,2.992337,7.520844,15.296964,7.872907,3.517012,9.107754,1.364098,10.676222,20.978548,0.528144,4.343209
MIMAT0015084,0,1.615193,0.55733,1.326133,2.869623,3.692481,1.1465999999999998,1.457224,0.895176,,2.191183,2.543951,,,,0.825856,0.643009,3.706241,0.86298,0.612142,1.246508,0.628708,,1.145272,,,,0.620022,0.434542,,,0.384057,,0.370217,3.164225,2.2136940000000003,1.409296,0.540501,,0.96264,,0.510591,,0.624884,0.612637,1.60504,1.329928,0.537203,3.622966,,,1.5703010000000002,0.682049,2.669056,,1.5844319999999998,
MIMAT0015085,0,1.615193,0.55733,,12.435039000000002,,17.581201,7.286123,3.282312,3.499565,1.6068669999999998,12.719756,5.362362,7.368292,0.938906,2.477568,43.724645,1.588389,4.314898,1.530355,16.82786,16.032044,30.860545,0.286318,13.118148,5.008932,0.748733,15.50055,5.2145,5.610973,1.992927,3.456513,,4.812817,36.07216,8.116883,0.704648,3.062839,8.215467,2.887919,4.4569,5.105905999999999,3.841102,5.623964,,2.568061,4.987228,2.686016,23.347997,0.984113,4.396265,1.884362,0.682049,4.448426,53.944833,1.056288,10.315121
MIMAT0015378,1,48.455794,3.90131,4.641467,6.695790000000001,57.84886,145.23601,64.117884,8.056584,47.594084,49.37463,14.415723000000002,8.043542,14.736583,85.440473,32.208381,315.074651,5.29463,29.341305,7.95785,67.934697,132.342952,72.007942,49.532945000000005,5.247259,17.948674,5.989867,23.560836,127.755266,223.192019,241.144102,45.318728,3.804176,22.953434,68.980095,9.59268,5.637185000000001,6.125679,2.987443,106.371663,112.412911,6.127088,157.485155,14.372354,4.288461,42.051997,12.301829,28.47177,84.133307,29.523403,42.20414600000001,40.5138,8.866633,54.270801000000006,105.558717,5.281442,27.687958
MIMAT0016888,1,1.615193,23.965191,6.962202,13.39158,6.154134,26.754001,8.014736,14.919601,,9.349042,11.871772,11.395018,9.824389,32.86172,12.387838,77.161137,27.532077,8.629795,6.121422,8.102303,60.670284,15.430273,12.311657,56.84531200000001,0.417411,14.225933,8.680308,1.738166,,3.985853,14.21011,10.144469999999998,5.9234670000000005,31.642245,12.544274,8.455777,5.765344,67.21745200000001,16.84619,7.428165,19.402445,16.461862,9.685715,8.576923,7.704183,9.641974,7.520844,20.932688,22.634609,15.826555,19.471747,9.548682,8.896853,,6.865875,6.514813
MIMAT0016895,1,82.37485,74.68222399999999,60.670618,60.262108,64.002995,118.09980699999998,56.831761,73.10604500000001,32.195998,52.880521,61.902809,102.555165,24.560972,119.241101,57.809913,90.021325,39.709726,30.204285,37.646752,66.688188,149.946764,41.147395,55.831932,58.59440000000001,64.2813,18.718333,35.961276,52.145008,32.418952,101.63925000000002,31.492675,102.712757,58.124017,49.994748,84.120422,47.211425,34.051568,15.684072999999998,56.79573,98.547,75.056829,45.544488,36.555769,33.695052999999994,41.409981,183.862462,53.720321,35.022,46.25332999999999,90.563065,31.091985,40.922921,197.510128,32.300303,33.27309,116.180843
MIMAT0016925,0,1.615193,1.67199,0.994599,1.913082,,3.0576,5.100285,2.387136,2.099739,0.876473,13.567739,2.010885,1.637398,2.816719,9.910271000000002,7.716114,6.883019,2.58894,2.448568,3.116271,7.858846,3.857568000000001,2.57686,26.236298,0.834822,4.4924,2.480088,4.779959,6.234412999999999,3.985853000000001,2.688399,1.268059,2.591517,8.859829,2.951593,1.409296,0.900835,0.746861,7.219796,6.437743,5.105905999999999,7.682202999999999,3.749308,0.612637,2.247054,0.332482,2.686016,3.622965,5.90468,,4.0827860000000005,2.728195,8.896853,3.995914,3.168866,5.971912
MIMAT0017950,0,6.460772,6.68796,2.320732,5.739248,1.230827,6.8796,0.728612,2.088744,2.099739,1.0225529999999998,13.567739,7.373246,1.637398,8.450156,1.651712,5.144074000000001,4.235704,1.725959,0.612142,8.725556,10.059322,6.42928,3.149495,17.490865,5.008932,1.497467,3.720132,4.345416,0.623441,3.985854,3.072456,5.072235,5.183034,6.961295,3.68949,2.113944,2.342171,1.493722,6.7384770000000005,1.485633,3.574135,4.389831,2.187096,2.450548,2.247055,11.969349,4.834828,2.41531,3.936454,2.637759,1.884362,12.958927,13.345279,6.659856,1.5844319999999998,5.42901
MIMAT0017982,0,1.615193,2.22932,2.320733,2.869624,9.846615,1.911,10.200572,3.879096,8.398956,1.752945,4.239918,5.362362,,1.877812,9.084416,3.858056,2.647315,3.451919,4.591067,2.493016,2.200477,9.000992,6.01267,3.498173,4.591521,,3.720132,16.512585,1.870323,2.657236,6.144912,6.340294,9.99585,0.632845,3.689492,2.818592,6.666180000000001,3.734304,5.294517,5.4473210000000005,4.084726,2.194916,4.999079,1.837912,4.815114,6.317155,5.909235,10.868896,2.95234,5.275518,16.959265,4.77434,2.669056,0.998979,12.147318,4.88611
MIMAT0017985,1,395.722321,170.542989,157.146849,155.916254,108.31275999999998,77.968805,347.548074,76.089965,179.177728,27.316734,20.351609,372.684127,108.068278,87.318284,503.772098,22.50533,156.721055,207.115095,135.89559599999998,117.171771,73.558793,89.366998,76.4468,19.239952,98.509007,22.461999,167.40594,184.245688,231.296753,99.646322,171.289432,393.098209,49.238816,21.516727,108.47107,174.048089,165.573501,122.485135,121.773893,174.809502,91.395731,16.461865,199.963188,56.97527,128.724052,109.386529,119.796313,108.286407,65.9356,77.374269,87.622872,299.419373,166.371139,6.326864,115.135452,109.123127
MIMAT0017987,0,1.615193,1.11466,0.663066,1.913082,2.461654,,,2.387136,3.499565,0.584316,0.847984,4.02177,1.637398,0.938906,0.825856,,3.176778,,1.224284,1.246508,0.314354,0.642928,0.572636,0.874543,1.669644,,1.860066,,2.493765,4.650163,2.304342,2.536118,1.480868,1.26569,1.475796,0.704648,0.360334,2.240583,1.44396,1.485633,4.595318,0.548729,0.624884,1.225274,0.963024,1.994892,2.686015,0.805104,0.984113,,,6.138439,,,,1.085802
MIMAT0017990,1,16.151932,3.90131,10.277536,16.261204,13.539095,16.816800999999998,29.873105,16.411561,11.198608,3.505891,29.679429000000003,8.043541,10.643088,40.372971,1.651712,12.860189,25.943688,7.766815999999999,18.976412,14.958098,16.032044,9.64392,5.153717,20.989038,5.426342999999999,3.743667,46.50165,21.292545,21.820449,12.621868,12.673881,3.804176,7.404333,10.125518,7.378984,5.637184,14.953863,8.962327,24.547307,24.265342,19.402445,8.77966,14.059910000000002,14.703296,29.532699,8.644528,38.141426,9.661241,7.872908,10.551036,3.768725,40.240872,20.462762,10.988762,11.09103,10.315122
MIMAT0017991,0,1.615193,0.55733,0.663067,1.913083,,0.3822,1.457224,1.193568,,0.292158,1.695967,0.670295,,0.938906,1.651712,0.643009,1.058926,0.86298,0.612142,,1.886123,1.285856,,0.874543,,1.497467,,0.869083,,,,,0.370217,0.632845,,,0.540501,0.746861,,1.980844,,2.743644,,0.612637,0.642015,0.332482,2.148813,0.402552,,,0.94218,,0.889685,0.665986,1.056289,
MIMAT0017992,0,3.230386,10.03194,0.9946,3.826165,2.461654,,0.728612,5.669448,6.99913,0.292158,2.543951,18.09797,4.093495,,14.865406,0.643009,2.117852,1.725959,1.530355,0.623254,11.002383,,1.145271,8.745433,16.279031,1.497467,,1.303625,,1.992926,4.608684,5.072236,2.2213,1.898535,2.213695,11.27437,7.567015,1.493721,0.962639,5.4473210000000005,1.531772,2.194915,18.121663,6.126373,3.852092,13.96424,5.372032,4.830621,7.872908,0.879253,7.537450000000001,5.45639,1.77937,0.332993,4.225154,2.171604
MIMAT0017994,0,3.230386,3.34398,0.331533,1.913082,2.461654,0.3822,10.200572,1.49196,5.599304,25.271632,2.543951,8.043542,0.818699,2.816719,4.955136,8.359123,4.765167,,2.75464,1.869762,0.943062,1.285856,1.7179060000000002,1.749086,2.087055,,5.580197999999999,2.607251,0.623441,1.992927,5.760854999999999,3.804176,2.591516,,,1.409296,0.540501,2.987442,2.887918,2.971266,0.510591,5.487288,0.937327,1.837912,4.815114,1.994892,4.297625,2.415311,2.95234,3.517012,1.25624,2.728195,4.448427000000001,,1.5844319999999998,5.971912
MIMAT0018073,0,9.691158,6.68796,7.625265999999999,20.087368,13.539096,10.3194,11.657796,5.072664,13.298347,3.944129,3.391935,15.416788,3.274796,7.511251,21.472255,5.144075,13.766038,6.040858,6.427493,9.972065,13.202862,9.64392,5.726353,4.372717,1.669644,1.497466,11.160396,7.821752,38.029925,6.643089000000001,12.289824,34.237587,4.4426000000000005,6.328449,7.378984,8.455777000000001,5.044677,12.696631,13.958272999999998,7.923376999999999,6.637678999999999,1.097458,11.872811,8.576922,9.309222,6.317156,8.058048,9.25869,15.745813,6.154770999999999,7.223388,22.507608,4.448427,0.332993,6.865875,8.686416999999999
MIMAT0018083,0,1.615193,0.55733,0.663066,0.956541,,0.3822,0.728612,1.193568,,0.146079,2.543951,0.670295,6.549593,0.938906,,,1.058926,,,1.246508,1.257416,,,,1.669644,,,0.434542,,0.664309,0.768114,,,8.226984,0.737898,0.704648,,3.734303,0.962639,,1.531772,,0.624885,,0.321008,0.664964,1.074406,0.805104,4.920567,0.879253,1.570302,,3.558741,,,2.171604
MIMAT0018101,1,16.151931,17.277231,4.973002,10.521956,1.230827,8.0262,67.760945,27.750459,30.096259000000003,6.865702,7.631854000000001,141.432286,10.643088,6.572344,6.606847,22.505332000000003,8.471408,2.588939,7.345708,44.874295,10.059322,33.432258000000004,7.157939,23.612668,8.348221,1.497467,14.260506,38.239671,8.728179,25.243735,58.376668,11.412527999999998,17.400183,13.922588,8.854781,5.637185,32.430065,22.405817,36.580301,27.236608,30.12485,1.097458,9.99816,11.640109,11.556274000000002,28.925921,83.266497,47.5011,10.825248,58.909955,13.818661,20.46146,2.669056,10.322776,5.281442,23.88765
MIMAT0018110,0,3.230386,1.67199,0.331533,1.913083,,1.911,4.3716740000000005,1.49196,3.499565,1.460789,2.543951,,0.818699,,2.477568,,3.176778,0.86298,1.530355,1.869762,0.314354,1.285856,1.7179060000000002,,0.834822,0.748733,2.480088,1.738166,0.623441,0.664309,1.536228,1.268059,1.110651,3.79707,0.737898,2.113944,1.621503,0.746861,3.369238,1.485633,1.021182,,1.249769,,1.926046,1.662409,2.148813,0.402552,1.968226,1.758506,1.884362,1.364098,5.3381110000000005,0.665986,1.056288,3.257407
MIMAT0018119,0,1.615193,,,,,,,0.596784,1.399826,,,,0.818699,,,0.643009,2.647315,0.86298,,1.246508,,,0.286318,,0.417411,,0.620022,,,,,,0.740434,,,,,,0.48132,1.485633,,,1.56221,,,1.329928,4.297624,0.402552,1.968226,,0.31406,,,,3.168866,
MIMAT0018187,0,1.615193,1.67199,1.326132,0.956541,12.308269999999998,7.644,1.457224,5.669448,2.099739,4.820605,2.543951,1.34059,0.818699,2.816718,0.825856,2.572036,2.647315,2.58894,2.448568,3.11627,2.2004780000000004,11.572704000000002,2.57686,1.749086,1.669644,,0.620022,0.869084,3.740646,2.657236,3.84057,2.536117,4.072386,3.79707,2.2136940000000003,1.409296,4.324008,3.734305,9.145074,1.485633,1.531773,2.743645,2.81198,4.28846,2.568063,2.659856,3.760421,4.830622,1.968226,1.758506,3.768722,2.046147,4.448424999999999,0.998979,3.168864,0.542901
MIMAT0018194,0,1.615193,8.35995,0.331533,24.870078000000003,,7.2618,5.1002860000000005,4.47588,4.899391,0.584315,5.087902000000001,10.054428,4.912194,4.694532,2.477568,39.223576,18.001742,5.177878000000001,12.854988,4.986033,37.093749,12.215633,41.80237,58.5944,1.669644,,3.10011,16.512586,0.623441,9.964633,16.898509,6.340294,7.404334,12.656898,5.903188,5.637185,5.945511,6.721746,7.219796,15.351541999999998,5.105907,8.230932000000001,3.124423,2.450548,5.45713,3.989783,1.074406,3.220414,38.380424,43.0834,1.884361,9.548682,6.227798,0.998978,19.013194,1.6287029999999998
MIMAT0018195,0,1.615193,,0.331533,,,,,,0.699913,,,,,,,,,,,,0.628708,0.642928,,,,,,,,0.664309,0.384057,1.268059,,,,,,,0.48132,,,0.548729,,,,0.332482,,,,,0.31406,,0.889685,,,
MIMAT0018201,0,3.230386,1.11466,0.331533,,1.230827,,0.728612,0.895176,0.699913,,0.847984,0.670295,,0.938906,,,1.058926,,0.918213,1.246508,,0.642928,0.572636,,0.417411,1.497466,0.620022,2.17271,,0.664309,0.384057,,0.370217,0.632845,0.737898,0.704648,0.900835,,0.96264,2.971266,1.021182,0.548729,0.937327,,0.642016,0.997446,1.074406,0.402552,,1.758506,0.31406,,,0.665986,,0.542901
MIMAT0018204,0,1.615193,0.55733,0.331533,2.869624,,1.911,0.728612,0.298392,1.399826,0.730394,,,,,,,,,,1.246508,,,,,0.417411,,,1.738167,,,,,1.851084,0.632845,,,0.180167,0.746861,,0.495211,0.510591,0.548729,1.249769,,,0.332482,,0.402552,,,0.62812,,2.669056,,0.528144,
MIMAT0018205,0,1.615193,4.45864,,6.695790000000001,2.461654,4.5864,6.557511,0.895176,3.499565,2.483341,2.543952,2.681181,4.912194,2.816719,7.432703,4.501066,0.529463,1.725959,3.366782,,0.943062,4.500496,1.7179060000000002,,1.252233,1.497466,1.240044,1.738167,7.481295999999999,1.328618,4.608684,2.536118,4.812817,4.429914,2.951594,0.704648,3.243006,2.240582,2.887918,2.476055,3.574134,2.743644,2.499539,,2.568062,2.327373,3.223219,7.648483,0.984113,,3.454664,4.092291,2.669056,1.331972,4.753299,7.600614999999999
MIMAT0018354,0,6.460772,,0.331533,1.913082,,,,,,,,,,,,,,,,,,,,,,,,0.434542,,,,,,,,,,,,5.942533,,,,,,,,,,,,,,,,
MIMAT0018443,0,8.075966,2.78665,,,9.846614,0.3822,0.728612,2.387136,1.399826,,,0.670295,,,9.910271,,11.648186,5.1778770000000005,7.039637,6.232540999999999,0.628708,0.642928,0.8589530000000001,,0.417411,,3.720132,1.303625,,3.3215440000000003,5.760855,,,,2.213695,0.704648,2.342171,,9.145075,1.485633,,,0.937327,,0.321008,1.329928,,0.402552,,0.879253,0.62812,15.68712,14.234964,,,4.886111
