miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-320a	hg38:chr8:22244972-22244997:-	1	0.966639	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244993:-	2	1.933279	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244994:-	2	1.933279	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244995:-	19	18.366148	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244996:-	6	5.799836	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244997:-	11	10.633033	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244998:-	1	0.966639	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244995:-	8	7.733115	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244996:-	22	21.266066	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244997:-	85	82.164344	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244995:-	9	8.699754	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244996:-	68	65.731475	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244997:-	499	482.353032	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244998:-	6	5.799836	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244996:-	5	4.833197	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244997:-	100	96.663934	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244998:-	6	5.799836	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244997:-	10	9.666393	Y	mature,MIMAT0000510
hsa-mir-320b-1	hg38:chr1:116671787-116671807:+	4	3.866557	Y	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671808:+	3	2.899918	N	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671809:+	2	1.933279	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257051-224257071:-	6	5.799836	Y	mature,MIMAT0005792
hsa-mir-323a	hg38:chr14:101025781-101025803:+	2	1.933279	N	mature,MIMAT0000755
hsa-mir-324	hg38:chr17:7223308-7223330:-	40	38.665574	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223309-7223330:-	4	3.866557	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223341-7223365:-	3	2.899918	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223342-7223364:-	2	1.933279	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223342-7223365:-	84	81.197705	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223343-7223364:-	2	1.933279	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223343-7223365:-	58	56.065082	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223344-7223365:-	8	7.733115	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223345-7223365:-	1	0.966639	N	mature,MIMAT0000761
hsa-mir-326	hg38:chr11:75335107-75335128:-	1	0.966639	N	mature,MIMAT0000756
hsa-mir-328	hg38:chr16:67202326-67202349:-	1	0.966639	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202327-67202349:-	74	71.531311	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202328-67202349:-	5	4.833197	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202330-67202349:-	1	0.966639	N	mature,MIMAT0000752
hsa-mir-330	hg38:chr19:45639007-45639028:-	1	0.966639	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639007-45639031:-	2	1.933279	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639009-45639031:-	1	0.966639	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639009-45639032:-	4	3.866557	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639011-45639031:-	2	1.933279	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639048-45639071:-	6	5.799836	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639049-45639071:-	2	1.933279	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639050-45639071:-	17	16.432869	N	mature,MIMAT0004693
hsa-mir-331	hg38:chr12:95308426-95308445:+	1	0.966639	N	precursor
hsa-mir-331	hg38:chr12:95308445-95308466:+	1	0.966639	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308467:+	1	0.966639	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308480-95308500:+	2	1.933279	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308501:+	14	13.532951	N	mature,MIMAT0000760
hsa-mir-335	hg38:chr7:130496126-130496148:+	4	3.866557	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	3	2.899918	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496149:+	2	1.933279	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496161-130496182:+	4	3.866557	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496183:+	4	3.866557	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496184:+	40	38.665574	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496182:+	4	3.866557	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496183:+	4	3.866557	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496184:+	27	26.099262	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496163-130496184:+	1	0.966639	N	mature,MIMAT0004703
hsa-mir-337	hg38:chr14:100874553-100874575:+	3	2.899918	N	mature,MIMAT0000754
hsa-mir-338	hg38:chr17:81125886-81125908:-	2	1.933279	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125909:-	109	105.363688	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125909:-	50	48.331967	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125909:-	2	1.933279	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125924-81125945:-	2	1.933279	N	mature,MIMAT0004701
hsa-mir-339	hg38:chr7:1022955-1022976:-	1	0.966639	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022977:-	4	3.866557	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022978:-	4	3.866557	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022978:-	3	2.899918	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022987-1023013:-	1	0.966639	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022989-1023013:-	1	0.966639	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023011:-	2	1.933279	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023013:-	36	34.799016	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022991-1023013:-	2	1.933279	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023013:-	3	2.899918	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022993-1023013:-	1	0.966639	N	mature,MIMAT0000764
hsa-mir-33a	hg38:chr22:41900949-41900967:+	1	0.966639	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900968:+	1	0.966639	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900969:+	30	28.999180	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900970:+	30	28.999180	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900971:+	2	1.933279	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900972:+	3	2.899918	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900950-41900972:+	1	0.966639	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900987-41901009:+	2	1.933279	N	mature,MIMAT0004506
hsa-mir-33a	hg38:chr22:41900989-41901009:+	1	0.966639	N	mature,MIMAT0004506
hsa-mir-33a	hg38:chr22:41900989-41901010:+	6	5.799836	N	mature,MIMAT0004506
hsa-mir-33b	hg38:chr17:17813896-17813917:-	1	0.966639	N	mature,MIMAT0003301
hsa-mir-33b	hg38:chr17:17813897-17813917:-	1	0.966639	N	mature,MIMAT0003301
hsa-mir-33b	hg38:chr17:17813898-17813917:-	1	0.966639	N	mature,MIMAT0003301
hsa-mir-340	hg38:chr5:180015317-180015341:-	1	0.966639	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015339:-	1	0.966639	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015340:-	1	0.966639	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015341:-	11	10.633033	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015340:-	1	0.966639	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015341:-	8	7.733115	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015341:-	3	2.899918	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015361-180015383:-	5	4.833197	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015383:-	1	0.966639	N	mature,MIMAT0004692
hsa-mir-342	hg38:chr14:100109673-100109694:+	2	1.933279	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109695:+	7	6.766475	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109696:+	3	2.899918	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109694:+	1	0.966639	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109695:+	1	0.966639	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109696:+	1	0.966639	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109697:+	2	1.933279	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109698:+	1	0.966639	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109699:+	2	1.933279	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109715-100109737:+	117	113.096803	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109738:+	48	46.398688	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109739:+	40	38.665574	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109740:+	1	0.966639	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109737:+	1	0.966639	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109738:+	1	0.966639	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109738:+	1	0.966639	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109739:+	3	2.899918	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109740:+	11	10.633033	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109740:+	1	0.966639	N	mature,MIMAT0000753
hsa-mir-345	hg38:chr14:100307876-100307896:+	2	1.933279	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307897:+	9	8.699754	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307898:+	49	47.365328	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307899:+	1	0.966639	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307913-100307934:+	1	0.966639	N	mature,MIMAT0022698
hsa-mir-346	hg38:chr10:86264747-86264770:-	1	0.966639	N	mature,MIMAT0000773
hsa-mir-34a	hg38:chr1:9151733-9151757:-	1	0.966639	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151756:-	2	1.933279	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151757:-	149	144.029262	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151758:-	1	0.966639	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151756:-	1	0.966639	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151757:-	129	124.696475	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151757:-	23	22.232705	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151757:-	1	0.966639	N	mature,MIMAT0000255
hsa-mir-34b	hg38:chr11:111512951-111512973:+	1	0.966639	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512951-111512974:+	1	0.966639	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512987-111513010:+	3	2.899918	N	mature,MIMAT0004676
hsa-mir-34c	hg38:chr11:111513450-111513472:+	1	0.966639	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513474:+	4	3.866557	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513485-111513507:+	1	0.966639	N	mature,MIMAT0004677
hsa-mir-3605	hg38:chr1:33332405-33332428:-	4	3.866557	N	mature,MIMAT0017982
hsa-mir-3605	hg38:chr1:33332407-33332428:-	3	2.899918	N	mature,MIMAT0017982
hsa-mir-3607	hg38:chr5:86620508-86620537:+	7	6.766475	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620509-86620538:+	1	0.966639	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620520-86620550:+	1	0.966639	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620527-86620557:+	1	0.966639	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620530-86620560:+	2	1.933279	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620541-86620567:+	1	0.966639	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620542-86620567:+	4	3.866557	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620543-86620567:+	6	5.799836	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620544-86620567:+	2	1.933279	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620545-86620567:+	1	0.966639	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620546-86620567:+	1	0.966639	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620567:+	1	0.966639	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620548-86620567:+	1	0.966639	N	mature,MIMAT0017985
hsa-mir-3609	hg38:chr7:98881700-98881730:+	2	1.933279	N	mature,MIMAT0017986
hsa-mir-361	hg38:chrX:85903639-85903663:-	3	2.899918	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903663:-	6	5.799836	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903664:-	45	43.498770	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903663:-	1	0.966639	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903664:-	26	25.132623	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903664:-	17	16.432869	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903643-85903664:-	9	8.699754	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903664:-	3	2.899918	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903666:-	2	1.933279	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903680-85903703:-	30	28.999180	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903681-85903703:-	154	148.862459	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903682-85903703:-	68	65.731475	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903683-85903703:-	2	1.933279	N	mature,MIMAT0000703
hsa-mir-3610	hg38:chr8:116874730-116874751:-	1	0.966639	N	mature,MIMAT0017987
hsa-mir-3613	hg38:chr13:49996465-49996487:-	41	39.632213	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996466-49996487:-	4	3.866557	N	mature,MIMAT0017990
hsa-mir-3614	hg38:chr17:56891282-56891304:-	2	1.933279	N	mature,MIMAT0017993
hsa-mir-3614	hg38:chr17:56891321-56891342:-	1	0.966639	N	mature,MIMAT0017992
hsa-mir-3614	hg38:chr17:56891345-56891375:-	1	0.966639	N	precursor
hsa-mir-3615	hg38:chr17:74748663-74748686:+	1	0.966639	N	mature,MIMAT0017994
hsa-mir-3619	hg38:chr22:46091090-46091113:+	1	0.966639	N	mature,MIMAT0019219
hsa-mir-3619	hg38:chr22:46091092-46091115:+	1	0.966639	N	mature,MIMAT0019219
hsa-mir-362	hg38:chrX:50008968-50008991:+	3	2.899918	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008992:+	14	13.532951	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008993:+	1	0.966639	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008994:+	1	0.966639	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008969-50008992:+	2	1.933279	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008969-50008993:+	1	0.966639	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50009005-50009025:+	2	1.933279	N	mature,MIMAT0004683
hsa-mir-362	hg38:chrX:50009005-50009026:+	1	0.966639	N	mature,MIMAT0004683
hsa-mir-362	hg38:chrX:50009005-50009027:+	6	5.799836	N	mature,MIMAT0004683
hsa-mir-363	hg38:chrX:134169382-134169403:-	3	2.899918	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169382-134169404:-	7	6.766475	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169383-134169403:-	1	0.966639	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169383-134169404:-	1	0.966639	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169447-134169467:-	1	0.966639	N	precursor
hsa-mir-3651	hg38:chr9:92292459-92292484:-	1	0.966639	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292461-92292483:-	1	0.966639	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292461-92292484:-	1	0.966639	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292462-92292484:-	1	0.966639	N	mature,MIMAT0018071
hsa-mir-3653	hg38:chr22:29333175-29333199:-	1	0.966639	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333200:-	1	0.966639	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333204:-	1	0.966639	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333189-29333218:-	7	6.766475	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333189-29333219:-	5	4.833197	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333196-29333216:-	1	0.966639	N	stemloop
hsa-mir-3653	hg38:chr22:29333200-29333230:-	2	1.933279	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333201-29333231:-	1	0.966639	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333215-29333245:-	1	0.966639	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333216-29333246:-	26	25.132623	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333217-29333247:-	2	1.933279	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333220-29333245:-	1	0.966639	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333220-29333246:-	1	0.966639	N	mature,MIMAT0032110
hsa-mir-365a	hg38:chr16:14309300-14309323:+	2	1.933279	N	mature,MIMAT0009199
hsa-mir-365a	hg38:chr16:14309340-14309360:+	9	8.699754	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309361:+	23	22.232705	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309362:+	46	44.465410	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309363:+	2	1.933279	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309342-14309360:+	1	0.966639	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309342-14309362:+	2	1.933279	Y	mature,MIMAT0000710
hsa-mir-365b	hg38:chr17:31575439-31575462:+	2	1.933279	N	mature,MIMAT0022833
hsa-mir-365b	hg38:chr17:31575478-31575498:+	9	8.699754	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575499:+	23	22.232705	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575500:+	46	44.465410	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575501:+	2	1.933279	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575480-31575498:+	1	0.966639	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575480-31575500:+	2	1.933279	Y	mature,MIMAT0022834
hsa-mir-3662	hg38:chr6:134979355-134979378:-	1	0.966639	N	mature,MIMAT0018083
hsa-mir-3662	hg38:chr6:134979355-134979379:-	2	1.933279	N	mature,MIMAT0018083
hsa-mir-3662	hg38:chr6:134979355-134979380:-	1	0.966639	N	mature,MIMAT0018083
hsa-mir-3664	hg38:chr11:70872290-70872312:-	1	0.966639	N	mature,MIMAT0019220
hsa-mir-3664	hg38:chr11:70872328-70872350:-	4	3.866557	N	mature,MIMAT0018086
hsa-mir-3667	hg38:chr22:49543435-49543457:-	1	0.966639	N	mature,MIMAT0018089
hsa-mir-3667	hg38:chr22:49543436-49543458:-	4	3.866557	N	mature,MIMAT0018089
hsa-mir-3667	hg38:chr22:49543437-49543458:-	1	0.966639	N	mature,MIMAT0018089
hsa-mir-3677	hg38:chr16:2270751-2270772:+	4	3.866557	N	mature,MIMAT0018101
hsa-mir-3677	hg38:chr16:2270751-2270773:+	1	0.966639	N	mature,MIMAT0018101
hsa-mir-3680-1	hg38:chr16:21506102-21506124:-	1	0.966639	N	mature,MIMAT0018106
hsa-mir-3680-2	hg38:chr16:29599229-29599252:-	1	0.966639	N	mature,MIMAT0018106
hsa-mir-3682	hg38:chr2:53849136-53849157:-	1	0.966639	N	mature,MIMAT0018110
hsa-mir-3682	hg38:chr2:53849136-53849158:-	2	1.933279	N	mature,MIMAT0018110
hsa-mir-369	hg38:chr14:101065606-101065628:+	1	0.966639	N	mature,MIMAT0001621
hsa-mir-369	hg38:chr14:101065606-101065630:+	1	0.966639	N	mature,MIMAT0001621
hsa-mir-369	hg38:chr14:101065608-101065629:+	1	0.966639	N	mature,MIMAT0001621
hsa-mir-369	hg38:chr14:101065641-101065661:+	1	0.966639	N	mature,MIMAT0000721
hsa-mir-369	hg38:chr14:101065641-101065662:+	6	5.799836	N	mature,MIMAT0000721
hsa-mir-3691	hg38:chr6:5148286-5148309:-	1	0.966639	N	mature,MIMAT0018120
hsa-mir-3691	hg38:chr6:5148288-5148310:-	1	0.966639	N	mature,MIMAT0018120
hsa-mir-3691	hg38:chr6:5148289-5148310:-	1	0.966639	N	mature,MIMAT0018120
hsa-mir-370	hg38:chr14:100911151-100911173:+	1	0.966639	N	mature,MIMAT0026483
hsa-mir-370	hg38:chr14:100911185-100911207:+	1	0.966639	N	mature,MIMAT0000722
hsa-mir-370	hg38:chr14:100911186-100911208:+	1	0.966639	N	mature,MIMAT0000722
hsa-mir-371a	hg38:chr19:53787680-53787701:+	1	0.966639	N	mature,MIMAT0004687
hsa-mir-372	hg38:chr19:53787931-53787953:+	1	0.966639	N	mature,MIMAT0000724
hsa-mir-372	hg38:chr19:53787931-53787954:+	2	1.933279	N	mature,MIMAT0000724
hsa-mir-373	hg38:chr19:53788748-53788770:+	1	0.966639	N	mature,MIMAT0000726
hsa-mir-374a	hg38:chrX:74287294-74287317:-	1	0.966639	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287295-74287316:-	1	0.966639	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287295-74287317:-	979	946.339917	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287296-74287316:-	1	0.966639	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287296-74287317:-	54	52.198525	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287296-74287318:-	2	1.933279	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287297-74287317:-	32	30.932459	N	mature,MIMAT0004688
hsa-mir-374a	hg38:chrX:74287324-74287347:-	1	0.966639	N	mature,MIMAT0000727
hsa-mir-374a	hg38:chrX:74287325-74287347:-	41	39.632213	N	mature,MIMAT0000727
hsa-mir-374a	hg38:chrX:74287326-74287347:-	6	5.799836	N	mature,MIMAT0000727
hsa-mir-374a	hg38:chrX:74287327-74287347:-	2	1.933279	N	mature,MIMAT0000727
hsa-mir-374b	hg38:chrX:74218557-74218579:-	4	3.866557	N	mature,MIMAT0004956
hsa-mir-374b	hg38:chrX:74218580-74218604:-	1	0.966639	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218585-74218609:-	1	0.966639	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218586-74218608:-	1	0.966639	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218586-74218609:-	15	14.499590	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218587-74218608:-	6	5.799836	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218587-74218609:-	95	91.830738	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218588-74218608:-	2	1.933279	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218588-74218609:-	57	55.098443	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218588-74218610:-	1	0.966639	N	mature,MIMAT0004955
hsa-mir-374b	hg38:chrX:74218589-74218609:-	5	4.833197	N	mature,MIMAT0004955
hsa-mir-375	hg38:chr2:219001647-219001670:-	10	9.666393	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001648-219001668:-	1	0.966639	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001648-219001669:-	88	85.064262	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001648-219001670:-	9986	9652.860479	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001648-219001671:-	76	73.464590	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001649-219001669:-	1	0.966639	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001649-219001670:-	397	383.755819	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001649-219001671:-	25	24.165984	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001650-219001670:-	7	6.766475	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001650-219001671:-	4	3.866557	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001651-219001670:-	2	1.933279	N	mature,MIMAT0000728
hsa-mir-375	hg38:chr2:219001655-219001670:-	1	0.966639	N	mature,MIMAT0000728
hsa-mir-376a-1	hg38:chr14:101040788-101040811:+	1	0.966639	N	mature,MIMAT0003386
hsa-mir-376a-2	hg38:chr14:101040081-101040103:+	1	0.966639	N	mature,MIMAT0022928
hsa-mir-376a-2	hg38:chr14:101040117-101040139:+	1	0.966639	N	mature,MIMAT0000729
